Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, A, PE, B
INVAR-2, Run: 090, P, 0, 0, 0, 0, 28, 28, 0, 0, 168, 1, 0
INVAR-2, Run: 091, P, 0, 0, 0, 0, 28, 28, 0, 0, 168, 1, 0
INVAR-2, Run: 092, P, 0, 0, 0, 0, 28, 28, 0, 0, 168, 1, 0
INVAR-2, Run: 093, P, 0, 0, 0, 0, 28, 28, 0, 0, 168, 1, 0
INVAR-2, Run: 094, P, 0, 0, 0, 0, 28, 28, 0, 0, 168, 1, 0
INVAR-2, Run: 095, P, 0, 0, 0, 0, 28, 28, 0, 0, 168, 1, 0
INVAR-2, Run: 096, P, 0, 0, 0, 0, 28, 28, 0, 0, 168, 1, 0
INVAR-2, Run: 097, P, 0, 0, 0, 0, 28, 28, 0, 0, 168, 1, 0
INVAR-2, Run: 098, P, 0, 0, 0, 0, 28, 28, 0, 0, 168, 1, 0
INVAR-2, Run: 099, P, 0, 0, 0, 0, 28, 28, 0, 0, 168, 1, 0
INVAR-2, Run: 100, P, 0, 0, 0, 0, 28, 28, 0, 0, 168, 1, 0
INVAR-3, Run: 001, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 002, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 003, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 004, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 005, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 006, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 007, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 008, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 009, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 010, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 011, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 012, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 013, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 014, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 015, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 016, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 017, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 018, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 019, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 020, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 021, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 022, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 023, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 024, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 025, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 026, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 027, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 028, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 029, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 030, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 031, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 032, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 033, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 034, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 035, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 036, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 037, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 038, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 039, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 040, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 041, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 042, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 043, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 044, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 045, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 046, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 047, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 048, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 049, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 050, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 051, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 052, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 053, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 054, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 055, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 056, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 057, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 058, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 059, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 060, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 061, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 062, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 063, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 064, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 065, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 066, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 067, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 068, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 069, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 070, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 071, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 072, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 073, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 074, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 075, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 076, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 077, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 078, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 079, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 080, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 081, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 082, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 083, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 084, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 085, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 086, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 087, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 088, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 089, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 090, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 091, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 092, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 093, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 094, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 095, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 096, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 097, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 098, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 099, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-3, Run: 100, P, 0, 0, 0, 0, 82, 82, 0, 0, 492, 1, 0
INVAR-4, Run: 001, P, 0, 1, 0, 1, 9, 13, 10, 4, 114, 8, 1
INVAR-4, Run: 002, P, 0, 1, 0, 1, 9, 21, 10, 12, 106, 9, 1
INVAR-4, Run: 003, P, 0, 1, 0, 1, 9, 15, 10, 6, 112, 14, 1
INVAR-4, Run: 004, P, 0, 1, 0, 1, 10, 16, 9, 6, 112, 13, 1
INVAR-4, Run: 005, P, 0, 1, 0, 1, 6, 16, 13, 10, 108, 8, 1
INVAR-4, Run: 006, P, 0, 1, 0, 1, 6, 13, 13, 7, 111, 11, 1
INVAR-4, Run: 007, P, 0, 1, 0, 1, 7, 14, 12, 7, 111, 10, 1
INVAR-4, Run: 008, P, 0, 1, 0, 1, 9, 16, 10, 7, 111, 10, 1
INVAR-4, Run: 009, P, 0, 1, 0, 1, 6, 15, 13, 9, 109, 12, 1
INVAR-4, Run: 010, P, 0, 1, 0, 1, 4, 12, 15, 8, 110, 12, 1
INVAR-4, Run: 011, P, 0, 1, 0, 1, 5, 11, 14, 6, 112, 11, 1
INVAR-4, Run: 012, P, 0, 1, 0, 1, 10, 17, 9, 7, 111, 9, 1
INVAR-4, Run: 013, P, 0, 1, 0, 1, 6, 12, 13, 6, 112, 9, 1
INVAR-4, Run: 014, P, 0, 1, 0, 1, 8, 21, 11, 13, 105, 10, 1
INVAR-4, Run: 015, P, 0, 1, 0, 1, 8, 12, 11, 4, 114, 10, 1
INVAR-4, Run: 016, P, 0, 1, 0, 1, 9, 17, 10, 8, 110, 11, 1
INVAR-4, Run: 017, P, 0, 1, 0, 1, 6, 13, 13, 7, 111, 12, 1
INVAR-4, Run: 018, P, 0, 1, 0, 1, 7, 14, 12, 7, 111, 12, 1
INVAR-4, Run: 019, P, 0, 1, 0, 1, 7, 14, 12, 7, 111, 10, 1
INVAR-4, Run: 020, P, 0, 1, 0, 1, 9, 17, 10, 8, 110, 11, 1
INVAR-4, Run: 021, P, 0, 1, 0, 1, 7, 15, 12, 8, 110, 10, 1
INVAR-4, Run: 022, P, 0, 1, 0, 1, 9, 16, 10, 7, 111, 9, 1
INVAR-4, Run: 023, P, 0, 1, 0, 1, 10, 16, 9, 6, 112, 9, 1
INVAR-4, Run: 024, P, 0, 1, 0, 1, 8, 11, 11, 3, 115, 10, 1
INVAR-4, Run: 025, P, 0, 1, 0, 1, 5, 12, 14, 7, 111, 12, 1
INVAR-4, Run: 026, P, 0, 1, 0, 1, 9, 16, 10, 7, 111, 9, 1
INVAR-4, Run: 027, P, 0, 1, 0, 1, 6, 12, 13, 6, 112, 8, 1
INVAR-4, Run: 028, P, 0, 1, 0, 1, 9, 19, 10, 10, 108, 13, 1
INVAR-4, Run: 029, P, 0, 1, 0, 1, 8, 17, 11, 9, 109, 13, 1
INVAR-4, Run: 030, P, 0, 1, 0, 1, 5, 12, 14, 7, 111, 11, 1
INVAR-4, Run: 031, P, 0, 1, 0, 1, 5, 15, 14, 10, 108, 12, 1
INVAR-4, Run: 032, P, 0, 1, 0, 1, 7, 13, 12, 6, 112, 7, 1
INVAR-4, Run: 033, P, 0, 1, 0, 1, 2, 10, 17, 8, 110, 8, 1
INVAR-4, Run: 034, P, 0, 1, 0, 1, 8, 15, 11, 7, 111, 8, 1
INVAR-4, Run: 035, P, 0, 1, 0, 1, 6, 13, 13, 7, 111, 9, 1
INVAR-4, Run: 036, P, 0, 1, 0, 1, 7, 14, 12, 7, 111, 10, 1
INVAR-4, Run: 037, P, 0, 1, 0, 1, 7, 14, 12, 7, 111, 11, 1
INVAR-4, Run: 038, P, 0, 1, 0, 1, 4, 13, 15, 9, 109, 8, 1
INVAR-4, Run: 039, P, 0, 1, 0, 1, 7, 13, 12, 6, 112, 11, 1
INVAR-4, Run: 040, P, 0, 1, 0, 1, 7, 15, 12, 8, 110, 9, 1
INVAR-4, Run: 041, P, 0, 1, 0, 1, 7, 12, 12, 5, 113, 7, 1
INVAR-4, Run: 042, P, 0, 1, 0, 1, 6, 13, 13, 7, 111, 10, 1
INVAR-4, Run: 043, P, 0, 1, 0, 1, 6, 15, 13, 9, 109, 11, 1
INVAR-4, Run: 044, P, 0, 1, 0, 1, 8, 19, 11, 11, 107, 14, 1
INVAR-4, Run: 045, P, 0, 1, 0, 1, 11, 19, 8, 8, 110, 14, 1
INVAR-4, Run: 046, P, 0, 1, 0, 1, 9, 16, 10, 7, 111, 10, 1
INVAR-4, Run: 047, P, 0, 1, 0, 1, 4, 12, 15, 8, 110, 9, 1
INVAR-4, Run: 048, P, 0, 1, 0, 1, 9, 14, 10, 5, 113, 9, 1
INVAR-4, Run: 049, P, 0, 1, 0, 1, 8, 17, 11, 9, 109, 13, 1
INVAR-4, Run: 050, P, 0, 1, 0, 1, 7, 15, 12, 8, 110, 12, 1
INVAR-4, Run: 051, P, 0, 1, 0, 1, 10, 14, 9, 4, 114, 12, 1
INVAR-4, Run: 052, P, 0, 1, 0, 1, 6, 13, 13, 7, 111, 8, 1
INVAR-4, Run: 053, P, 0, 1, 0, 1, 5, 10, 14, 5, 113, 9, 1
INVAR-4, Run: 054, P, 0, 1, 0, 1, 5, 13, 14, 8, 110, 10, 1
INVAR-4, Run: 055, P, 0, 1, 0, 1, 9, 17, 10, 8, 110, 11, 1
INVAR-4, Run: 056, P, 0, 1, 0, 1, 6, 18, 13, 12, 106, 7, 1
INVAR-4, Run: 057, P, 0, 1, 0, 1, 5, 13, 14, 8, 110, 14, 1
INVAR-4, Run: 058, P, 0, 1, 0, 1, 9, 16, 10, 7, 111, 15, 1
INVAR-4, Run: 059, P, 0, 1, 0, 1, 4, 12, 15, 8, 110, 10, 1
INVAR-4, Run: 060, P, 0, 1, 0, 1, 5, 16, 14, 11, 107, 9, 1
INVAR-4, Run: 061, P, 0, 1, 0, 1, 6, 12, 13, 6, 112, 15, 1
INVAR-4, Run: 062, P, 0, 1, 0, 1, 8, 14, 11, 6, 112, 12, 1
INVAR-4, Run: 063, P, 0, 1, 0, 1, 11, 19, 8, 8, 110, 13, 1
INVAR-4, Run: 064, P, 0, 1, 0, 1, 8, 16, 11, 8, 110, 13, 1
INVAR-4, Run: 065, P, 0, 1, 0, 1, 6, 16, 13, 10, 108, 7, 1
INVAR-4, Run: 066, P, 0, 1, 0, 1, 9, 14, 10, 5, 113, 16, 1
INVAR-4, Run: 067, P, 0, 1, 0, 1, 4, 17, 15, 13, 105, 7, 1
INVAR-4, Run: 068, P, 0, 1, 0, 1, 7, 14, 12, 7, 111, 10, 1
INVAR-4, Run: 069, P, 0, 1, 0, 1, 10, 17, 9, 7, 111, 16, 1
INVAR-4, Run: 070, P, 0, 1, 0, 1, 7, 12, 12, 5, 113, 12, 1
INVAR-4, Run: 071, P, 0, 1, 0, 1, 7, 18, 12, 11, 107, 9, 1
INVAR-4, Run: 072, P, 0, 1, 0, 1, 7, 16, 12, 9, 109, 9, 1
INVAR-4, Run: 073, P, 0, 1, 0, 1, 10, 19, 9, 9, 109, 19, 1
INVAR-4, Run: 074, P, 0, 1, 0, 1, 6, 11, 13, 5, 113, 11, 1
INVAR-4, Run: 075, P, 0, 1, 0, 1, 11, 15, 8, 4, 114, 14, 1
INVAR-4, Run: 076, P, 0, 1, 0, 1, 5, 16, 14, 11, 107, 8, 1
INVAR-4, Run: 077, P, 0, 1, 0, 1, 6, 12, 13, 6, 112, 8, 1
INVAR-4, Run: 078, P, 0, 1, 0, 1, 12, 19, 7, 7, 111, 10, 1
INVAR-4, Run: 079, P, 0, 1, 0, 1, 7, 11, 12, 4, 114, 11, 1
INVAR-4, Run: 080, P, 0, 1, 0, 1, 6, 13, 13, 7, 111, 10, 1
INVAR-4, Run: 081, P, 0, 1, 0, 1, 9, 12, 10, 3, 115, 12, 1
INVAR-4, Run: 082, P, 0, 1, 0, 1, 9, 14, 10, 5, 113, 11, 1
INVAR-4, Run: 083, P, 0, 1, 0, 1, 11, 18, 8, 7, 111, 8, 1
INVAR-4, Run: 084, P, 0, 1, 0, 1, 7, 13, 12, 6, 112, 11, 1
INVAR-4, Run: 085, P, 0, 1, 0, 1, 6, 12, 13, 6, 112, 7, 1
INVAR-4, Run: 086, P, 0, 1, 0, 1, 7, 15, 12, 8, 110, 8, 1
INVAR-4, Run: 087, P, 0, 1, 0, 1, 7, 15, 12, 8, 110, 10, 1
INVAR-4, Run: 088, P, 0, 1, 0, 1, 9, 15, 10, 6, 112, 10, 1
INVAR-4, Run: 089, P, 0, 1, 0, 1, 6, 12, 13, 6, 112, 12, 1
INVAR-4, Run: 090, P, 0, 1, 0, 1, 7, 12, 12, 5, 113, 9, 1
INVAR-4, Run: 091, P, 0, 1, 0, 1, 3, 9, 16, 6, 112, 14, 1
INVAR-4, Run: 092, P, 0, 1, 0, 1, 7, 15, 12, 8, 110, 8, 1
INVAR-4, Run: 093, P, 0, 1, 0, 1, 9, 15, 10, 6, 112, 10, 1
INVAR-4, Run: 094, P, 0, 1, 0, 1, 5, 14, 14, 9, 109, 7, 1
INVAR-4, Run: 095, P, 0, 1, 0, 1, 10, 16, 9, 6, 112, 11, 1
INVAR-4, Run: 096, P, 0, 1, 0, 1, 4, 14, 15, 10, 108, 7, 1
INVAR-4, Run: 097, P, 0, 1, 0, 1, 7, 16, 12, 9, 109, 12, 1
INVAR-4, Run: 098, P, 0, 1, 0, 1, 9, 15, 10, 6, 112, 9, 1
INVAR-4, Run: 099, P, 0, 1, 0, 1, 5, 11, 14, 6, 112, 7, 1
INVAR-4, Run: 100, P, 0, 1, 0, 1, 11, 18, 8, 7, 111, 11, 1
INVAR-5, Run: 001, P, 0, 1, 0, 1, 11, 19, 15, 8, 152, 12, 1
INVAR-5, Run: 002, P, 0, 1, 0, 1, 10, 16, 16, 6, 154, 14, 1
INVAR-5, Run: 003, P, 0, 1, 0, 1, 8, 17, 18, 9, 151, 11, 1
INVAR-5, Run: 004, P, 0, 1, 0, 1, 13, 20, 13, 7, 153, 11, 1
INVAR-5, Run: 005, P, 0, 1, 0, 1, 10, 16, 16, 6, 154, 17, 1
INVAR-5, Run: 006, P, 0, 1, 0, 1, 12, 23, 14, 11, 149, 16, 1
INVAR-5, Run: 007, P, 0, 1, 0, 1, 9, 17, 17, 8, 152, 14, 1
INVAR-5, Run: 008, P, 0, 1, 0, 1, 9, 22, 17, 13, 147, 11, 1
INVAR-5, Run: 009, P, 0, 1, 0, 1, 11, 19, 15, 8, 152, 14, 1
INVAR-5, Run: 010, P, 0, 1, 0, 1, 8, 18, 18, 10, 150, 13, 1
INVAR-5, Run: 011, P, 0, 1, 0, 1, 9, 20, 17, 11, 149, 15, 1
INVAR-5, Run: 012, P, 0, 1, 0, 1, 12, 21, 14, 9, 151, 14, 1
INVAR-5, Run: 013, P, 0, 1, 0, 1, 13, 18, 13, 5, 155, 10, 1
INVAR-5, Run: 014, P, 0, 1, 0, 1, 13, 20, 13, 7, 153, 14, 1
INVAR-5, Run: 015, P, 0, 1, 0, 1, 10, 12, 16, 2, 158, 13, 1
INVAR-5, Run: 016, P, 0, 1, 0, 1, 9, 16, 17, 7, 153, 9, 1
INVAR-5, Run: 017, P, 0, 1, 0, 1, 12, 16, 14, 4, 156, 12, 1
INVAR-5, Run: 018, P, 0, 1, 0, 1, 12, 21, 14, 9, 151, 14, 1
INVAR-5, Run: 019, P, 0, 1, 0, 1, 10, 19, 16, 9, 151, 13, 1
INVAR-5, Run: 020, P, 0, 1, 0, 1, 13, 20, 13, 7, 153, 13, 1
INVAR-5, Run: 021, P, 0, 1, 0, 1, 11, 17, 15, 6, 154, 14, 1
INVAR-5, Run: 022, P, 0, 1, 0, 1, 12, 21, 14, 9, 151, 9, 1
INVAR-5, Run: 023, P, 0, 1, 0, 1, 10, 18, 16, 8, 152, 9, 1
INVAR-5, Run: 024, P, 0, 1, 0, 1, 8, 17, 18, 9, 151, 10, 1
INVAR-5, Run: 025, P, 0, 1, 0, 1, 11, 16, 15, 5, 155, 16, 1
INVAR-5, Run: 026, P, 0, 1, 0, 1, 7, 15, 19, 8, 152, 15, 1
INVAR-5, Run: 027, P, 0, 1, 0, 1, 7, 15, 19, 8, 152, 11, 1
INVAR-5, Run: 028, P, 0, 1, 0, 1, 9, 14, 17, 5, 155, 11, 1
INVAR-5, Run: 029, P, 0, 1, 0, 1, 11, 19, 15, 8, 152, 13, 1
INVAR-5, Run: 030, P, 0, 1, 0, 1, 10, 20, 16, 10, 150, 9, 1
INVAR-5, Run: 031, P, 0, 1, 0, 1, 10, 19, 16, 9, 151, 10, 1
INVAR-5, Run: 032, P, 0, 1, 0, 1, 9, 18, 17, 9, 151, 13, 1
INVAR-5, Run: 033, P, 0, 1, 0, 1, 15, 22, 11, 7, 153, 9, 1
INVAR-5, Run: 034, P, 0, 1, 0, 1, 9, 16, 17, 7, 153, 11, 1
INVAR-5, Run: 035, P, 0, 1, 0, 1, 11, 17, 15, 6, 154, 10, 1
INVAR-5, Run: 036, P, 0, 1, 0, 1, 12, 20, 14, 8, 152, 9, 1
INVAR-5, Run: 037, P, 0, 1, 0, 1, 4, 19, 22, 15, 145, 7, 1
INVAR-5, Run: 038, P, 0, 1, 0, 1, 10, 18, 16, 8, 152, 9, 1
INVAR-5, Run: 039, P, 0, 1, 0, 1, 13, 15, 13, 2, 158, 18, 1
INVAR-5, Run: 040, P, 0, 1, 0, 1, 14, 20, 12, 6, 154, 9, 1
INVAR-5, Run: 041, P, 0, 1, 0, 1, 9, 16, 17, 7, 153, 11, 1
INVAR-5, Run: 042, P, 0, 1, 0, 1, 9, 12, 17, 3, 157, 11, 1
INVAR-5, Run: 043, P, 0, 1, 0, 1, 10, 17, 16, 7, 153, 12, 1
INVAR-5, Run: 044, P, 0, 1, 0, 1, 9, 21, 17, 12, 148, 13, 1
INVAR-5, Run: 045, P, 0, 1, 0, 1, 9, 13, 17, 4, 156, 13, 1
INVAR-5, Run: 046, P, 0, 1, 0, 1, 6, 13, 20, 7, 153, 14, 1
INVAR-5, Run: 047, P, 0, 1, 0, 1, 9, 18, 17, 9, 151, 14, 1
INVAR-5, Run: 048, P, 0, 1, 0, 1, 9, 18, 17, 9, 151, 15, 1
INVAR-5, Run: 049, P, 0, 1, 0, 1, 11, 20, 15, 9, 151, 13, 1
INVAR-5, Run: 050, P, 0, 1, 0, 1, 12, 22, 14, 10, 150, 11, 1
INVAR-5, Run: 051, P, 0, 1, 0, 1, 12, 20, 14, 8, 152, 12, 1
INVAR-5, Run: 052, P, 0, 1, 0, 1, 10, 19, 16, 9, 151, 6, 1
INVAR-5, Run: 053, P, 0, 1, 0, 1, 8, 13, 18, 5, 155, 13, 1
INVAR-5, Run: 054, P, 0, 1, 0, 1, 11, 17, 15, 6, 154, 14, 1
INVAR-5, Run: 055, P, 0, 1, 0, 1, 11, 16, 15, 5, 155, 13, 1
INVAR-5, Run: 056, P, 0, 1, 0, 1, 7, 16, 19, 9, 151, 14, 1
INVAR-5, Run: 057, P, 0, 1, 0, 1, 9, 20, 17, 11, 149, 10, 1
INVAR-5, Run: 058, P, 0, 1, 0, 1, 9, 14, 17, 5, 155, 18, 1
INVAR-5, Run: 059, P, 0, 1, 0, 1, 13, 20, 13, 7, 153, 15, 1
INVAR-5, Run: 060, P, 0, 1, 0, 1, 12, 17, 14, 5, 155, 12, 1
INVAR-5, Run: 061, P, 0, 1, 0, 1, 14, 19, 12, 5, 155, 13, 1
INVAR-5, Run: 062, P, 0, 1, 0, 1, 13, 18, 13, 5, 155, 12, 1
INVAR-5, Run: 063, P, 0, 1, 0, 1, 10, 17, 16, 7, 153, 16, 1
INVAR-5, Run: 064, P, 0, 1, 0, 1, 3, 10, 23, 7, 153, 8, 1
INVAR-5, Run: 065, P, 0, 1, 0, 1, 8, 19, 18, 11, 149, 7, 1
INVAR-5, Run: 066, P, 0, 1, 0, 1, 9, 17, 17, 8, 152, 9, 1
INVAR-5, Run: 067, P, 0, 1, 0, 1, 9, 18, 17, 9, 151, 12, 1
INVAR-5, Run: 068, P, 0, 1, 0, 1, 11, 23, 15, 12, 148, 8, 1
INVAR-5, Run: 069, P, 0, 1, 0, 1, 10, 16, 16, 6, 154, 12, 1
INVAR-5, Run: 070, P, 0, 1, 0, 1, 8, 14, 18, 6, 154, 15, 1
INVAR-5, Run: 071, P, 0, 1, 0, 1, 7, 16, 19, 9, 151, 13, 1
INVAR-5, Run: 072, P, 0, 1, 0, 1, 10, 18, 16, 8, 152, 14, 1
INVAR-5, Run: 073, P, 0, 1, 0, 1, 12, 20, 14, 8, 152, 10, 1
INVAR-5, Run: 074, P, 0, 1, 0, 1, 11, 21, 15, 10, 150, 10, 1
INVAR-5, Run: 075, P, 0, 1, 0, 1, 11, 17, 15, 6, 154, 14, 1
INVAR-5, Run: 076, P, 0, 1, 0, 1, 11, 16, 15, 5, 155, 15, 1
INVAR-5, Run: 077, P, 0, 1, 0, 1, 12, 20, 14, 8, 152, 15, 1
INVAR-5, Run: 078, P, 0, 1, 0, 1, 11, 21, 15, 10, 150, 14, 1
INVAR-5, Run: 079, P, 0, 1, 0, 1, 7, 19, 19, 12, 148, 14, 1
