Input Number, Run_Number, Result@ 100, U, X2, X1
55, Run: 018, F, 0, 0, 95
55, Run: 019, F, 0, 0, 93
55, Run: 020, F, 0, 0, 97
55, Run: 021, F, 0, 0, 95
55, Run: 022, F, 0, 0, 92
55, Run: 023, F, 0, 0, 94
55, Run: 024, F, 0, 0, 95
55, Run: 025, F, 0, 0, 91
55, Run: 026, F, 0, 0, 94
55, Run: 027, F, 0, 0, 92
55, Run: 028, F, 0, 0, 91
55, Run: 029, F, 0, 0, 95
55, Run: 030, F, 0, 0, 94
55, Run: 031, F, 0, 0, 96
55, Run: 032, F, 0, 0, 95
55, Run: 033, F, 0, 0, 91
55, Run: 034, F, 0, 0, 93
55, Run: 035, F, 0, 0, 92
55, Run: 036, F, 0, 0, 91
55, Run: 037, F, 0, 0, 91
55, Run: 038, F, 0, 0, 93
55, Run: 039, F, 0, 0, 93
55, Run: 040, F, 0, 0, 96
55, Run: 041, F, 0, 0, 93
55, Run: 042, F, 0, 0, 90
55, Run: 043, F, 0, 0, 94
55, Run: 044, F, 0, 0, 89
55, Run: 045, F, 0, 0, 93
55, Run: 046, F, 0, 0, 93
55, Run: 047, F, 0, 0, 97
55, Run: 048, F, 0, 0, 93
55, Run: 049, F, 0, 0, 93
55, Run: 050, F, 0, 0, 92
55, Run: 051, F, 0, 0, 93
55, Run: 052, F, 0, 0, 95
55, Run: 053, F, 0, 0, 95
55, Run: 054, F, 0, 0, 92
55, Run: 055, F, 0, 0, 91
55, Run: 056, F, 0, 0, 92
55, Run: 057, F, 0, 0, 92
55, Run: 058, F, 0, 0, 93
55, Run: 059, F, 0, 0, 93
55, Run: 060, F, 0, 0, 95
55, Run: 061, F, 0, 0, 91
55, Run: 062, F, 0, 0, 95
55, Run: 063, F, 0, 0, 94
55, Run: 064, F, 0, 0, 93
55, Run: 065, F, 0, 0, 95
55, Run: 066, F, 0, 0, 97
55, Run: 067, F, 0, 0, 97
55, Run: 068, F, 0, 0, 93
55, Run: 069, F, 0, 0, 94
55, Run: 070, F, 0, 0, 95
55, Run: 071, F, 0, 0, 93
55, Run: 072, F, 0, 0, 90
55, Run: 073, F, 0, 0, 94
55, Run: 074, F, 0, 0, 93
55, Run: 075, F, 0, 0, 94
55, Run: 076, F, 0, 0, 96
55, Run: 077, F, 0, 0, 93
55, Run: 078, F, 0, 0, 93
55, Run: 079, F, 0, 0, 92
55, Run: 080, F, 0, 0, 91
55, Run: 081, F, 0, 0, 92
55, Run: 082, F, 0, 0, 94
55, Run: 083, F, 0, 0, 96
55, Run: 084, F, 0, 0, 94
55, Run: 085, F, 0, 0, 96
55, Run: 086, F, 0, 0, 95
55, Run: 087, F, 0, 0, 92
55, Run: 088, F, 0, 0, 93
55, Run: 089, F, 0, 0, 97
55, Run: 090, F, 0, 0, 92
55, Run: 091, F, 0, 0, 95
55, Run: 092, F, 0, 0, 90
55, Run: 093, F, 0, 0, 92
55, Run: 094, F, 0, 0, 92
55, Run: 095, F, 0, 0, 94
55, Run: 096, F, 0, 0, 94
55, Run: 097, F, 0, 0, 95
55, Run: 098, F, 0, 0, 93
55, Run: 099, F, 0, 0, 96
55, Run: 100, F, 0, 0, 94
56, Run: 001, P, 0, 0, 135
56, Run: 002, P, 0, 0, 135
56, Run: 003, P, 0, 0, 135
56, Run: 004, P, 0, 0, 135
56, Run: 005, P, 0, 0, 135
56, Run: 006, P, 0, 0, 135
56, Run: 007, P, 0, 0, 135
56, Run: 008, P, 0, 0, 135
56, Run: 009, P, 0, 0, 135
56, Run: 010, P, 0, 0, 135
56, Run: 011, P, 0, 0, 135
56, Run: 012, P, 0, 0, 135
56, Run: 013, P, 0, 0, 135
56, Run: 014, P, 0, 0, 135
56, Run: 015, P, 0, 0, 135
56, Run: 016, P, 0, 0, 135
56, Run: 017, P, 0, 0, 135
56, Run: 018, P, 0, 0, 135
56, Run: 019, P, 0, 0, 135
56, Run: 020, P, 0, 0, 135
56, Run: 021, P, 0, 0, 135
56, Run: 022, P, 0, 0, 135
56, Run: 023, P, 0, 0, 135
56, Run: 024, P, 0, 0, 135
56, Run: 025, P, 0, 0, 135
56, Run: 026, P, 0, 0, 135
56, Run: 027, P, 0, 0, 135
56, Run: 028, P, 0, 0, 135
56, Run: 029, P, 0, 0, 135
56, Run: 030, P, 0, 0, 135
56, Run: 031, P, 0, 0, 135
56, Run: 032, P, 0, 0, 135
56, Run: 033, P, 0, 0, 135
56, Run: 034, P, 0, 0, 135
56, Run: 035, P, 0, 0, 135
56, Run: 036, P, 0, 0, 135
56, Run: 037, P, 0, 0, 135
56, Run: 038, P, 0, 0, 135
56, Run: 039, P, 0, 0, 135
56, Run: 040, P, 0, 0, 135
56, Run: 041, P, 0, 0, 135
56, Run: 042, P, 0, 0, 135
56, Run: 043, P, 0, 0, 135
56, Run: 044, P, 0, 0, 135
56, Run: 045, P, 0, 0, 135
56, Run: 046, P, 0, 0, 135
56, Run: 047, P, 0, 0, 135
56, Run: 048, P, 0, 0, 135
56, Run: 049, P, 0, 0, 135
56, Run: 050, P, 0, 0, 135
56, Run: 051, P, 0, 0, 135
56, Run: 052, P, 0, 0, 135
56, Run: 053, P, 0, 0, 135
56, Run: 054, P, 0, 0, 135
56, Run: 055, P, 0, 0, 135
56, Run: 056, P, 0, 0, 135
56, Run: 057, P, 0, 0, 135
56, Run: 058, P, 0, 0, 135
56, Run: 059, P, 0, 0, 135
56, Run: 060, P, 0, 0, 135
56, Run: 061, P, 0, 0, 135
56, Run: 062, P, 0, 0, 135
56, Run: 063, P, 0, 0, 135
56, Run: 064, P, 0, 0, 135
56, Run: 065, P, 0, 0, 135
56, Run: 066, P, 0, 0, 135
56, Run: 067, P, 0, 0, 135
56, Run: 068, P, 0, 0, 135
56, Run: 069, P, 0, 0, 135
56, Run: 070, P, 0, 0, 135
56, Run: 071, P, 0, 0, 135
56, Run: 072, P, 0, 0, 135
56, Run: 073, P, 0, 0, 135
56, Run: 074, P, 0, 0, 135
56, Run: 075, P, 0, 0, 135
56, Run: 076, P, 0, 0, 135
56, Run: 077, P, 0, 0, 135
56, Run: 078, P, 0, 0, 135
56, Run: 079, P, 0, 0, 135
56, Run: 080, P, 0, 0, 135
56, Run: 081, P, 0, 0, 135
56, Run: 082, P, 0, 0, 135
56, Run: 083, P, 0, 0, 135
56, Run: 084, P, 0, 0, 135
56, Run: 085, P, 0, 0, 135
56, Run: 086, P, 0, 0, 135
56, Run: 087, P, 0, 0, 135
56, Run: 088, P, 0, 0, 135
56, Run: 089, P, 0, 0, 135
56, Run: 090, P, 0, 0, 135
56, Run: 091, P, 0, 0, 135
56, Run: 092, P, 0, 0, 135
56, Run: 093, P, 0, 0, 135
56, Run: 094, P, 0, 0, 135
56, Run: 095, P, 0, 0, 135
56, Run: 096, P, 0, 0, 135
56, Run: 097, P, 0, 0, 135
56, Run: 098, P, 0, 0, 135
56, Run: 099, P, 0, 0, 135
56, Run: 100, P, 0, 0, 135
57, Run: 001, P, 0, 0, 36
57, Run: 002, P, 0, 0, 36
57, Run: 003, P, 0, 0, 36
57, Run: 004, P, 0, 0, 36
57, Run: 005, P, 0, 0, 36
57, Run: 006, P, 0, 0, 36
57, Run: 007, P, 0, 0, 36
57, Run: 008, P, 0, 0, 36
57, Run: 009, P, 0, 0, 36
57, Run: 010, P, 0, 0, 36
57, Run: 011, P, 0, 0, 36
57, Run: 012, P, 0, 0, 36
57, Run: 013, P, 0, 0, 36
57, Run: 014, P, 0, 0, 36
57, Run: 015, P, 0, 0, 36
57, Run: 016, P, 0, 0, 36
57, Run: 017, P, 0, 0, 36
57, Run: 018, P, 0, 0, 36
57, Run: 019, P, 0, 0, 36
57, Run: 020, P, 0, 0, 36
57, Run: 021, P, 0, 0, 36
57, Run: 022, P, 0, 0, 36
57, Run: 023, P, 0, 0, 36
57, Run: 024, P, 0, 0, 36
57, Run: 025, P, 0, 0, 36
57, Run: 026, P, 0, 0, 36
57, Run: 027, P, 0, 0, 36
57, Run: 028, P, 0, 0, 36
57, Run: 029, P, 0, 0, 36
57, Run: 030, P, 0, 0, 36
57, Run: 031, P, 0, 0, 36
57, Run: 032, P, 0, 0, 36
57, Run: 033, P, 0, 0, 36
57, Run: 034, P, 0, 0, 36
57, Run: 035, P, 0, 0, 36
57, Run: 036, P, 0, 0, 36
57, Run: 037, P, 0, 0, 36
57, Run: 038, P, 0, 0, 36
57, Run: 039, P, 0, 0, 36
57, Run: 040, P, 0, 0, 36
57, Run: 041, P, 0, 0, 36
57, Run: 042, P, 0, 0, 36
57, Run: 043, P, 0, 0, 36
57, Run: 044, P, 0, 0, 36
57, Run: 045, P, 0, 0, 36
57, Run: 046, P, 0, 0, 36
57, Run: 047, P, 0, 0, 36
57, Run: 048, P, 0, 0, 36
57, Run: 049, P, 0, 0, 36
57, Run: 050, P, 0, 0, 36
57, Run: 051, P, 0, 0, 36
57, Run: 052, P, 0, 0, 36
57, Run: 053, F, 0, 0, 35
57, Run: 054, P, 0, 0, 36
57, Run: 055, F, 0, 0, 35
57, Run: 056, P, 0, 0, 36
57, Run: 057, P, 0, 0, 36
57, Run: 058, P, 0, 0, 36
57, Run: 059, P, 0, 0, 36
57, Run: 060, P, 0, 0, 36
57, Run: 061, P, 0, 0, 36
57, Run: 062, P, 0, 0, 36
57, Run: 063, P, 0, 0, 36
57, Run: 064, P, 0, 0, 36
57, Run: 065, P, 0, 0, 36
57, Run: 066, P, 0, 0, 36
57, Run: 067, P, 0, 0, 36
57, Run: 068, P, 0, 0, 36
57, Run: 069, P, 0, 0, 36
57, Run: 070, P, 0, 0, 36
57, Run: 071, P, 0, 0, 36
57, Run: 072, P, 0, 0, 36
57, Run: 073, F, 0, 0, 35
57, Run: 074, P, 0, 0, 36
57, Run: 075, P, 0, 0, 36
57, Run: 076, P, 0, 0, 36
57, Run: 077, P, 0, 0, 36
57, Run: 078, P, 0, 0, 36
57, Run: 079, P, 0, 0, 36
57, Run: 080, P, 0, 0, 36
57, Run: 081, P, 0, 0, 36
57, Run: 082, P, 0, 0, 36
57, Run: 083, P, 0, 0, 36
57, Run: 084, P, 0, 0, 36
57, Run: 085, P, 0, 0, 36
57, Run: 086, P, 0, 0, 36
57, Run: 087, P, 0, 0, 36
57, Run: 088, P, 0, 0, 36
57, Run: 089, P, 0, 0, 36
57, Run: 090, P, 0, 0, 36
57, Run: 091, P, 0, 0, 36
57, Run: 092, P, 0, 0, 36
57, Run: 093, P, 0, 0, 36
57, Run: 094, P, 0, 0, 36
57, Run: 095, P, 0, 0, 36
57, Run: 096, P, 0, 0, 36
57, Run: 097, P, 0, 0, 36
57, Run: 098, P, 0, 0, 36
57, Run: 099, P, 0, 0, 36
57, Run: 100, P, 0, 0, 36
58, Run: 001, P, 0, 0, 70
58, Run: 002, P, 0, 0, 70
58, Run: 003, P, 0, 0, 70
58, Run: 004, P, 0, 0, 70
58, Run: 005, P, 0, 0, 70
58, Run: 006, P, 0, 0, 70
58, Run: 007, P, 0, 0, 70
58, Run: 008, P, 0, 0, 70
58, Run: 009, P, 0, 0, 70
58, Run: 010, P, 0, 0, 70
58, Run: 011, P, 0, 0, 70
58, Run: 012, P, 0, 0, 70
58, Run: 013, F, 0, 0, 69
58, Run: 014, F, 0, 0, 69
58, Run: 015, P, 0, 0, 70
58, Run: 016, P, 0, 0, 70
58, Run: 017, P, 0, 0, 70
58, Run: 018, P, 0, 0, 70
58, Run: 019, P, 0, 0, 70
58, Run: 020, P, 0, 0, 70
58, Run: 021, P, 0, 0, 70
58, Run: 022, P, 0, 0, 70
58, Run: 023, P, 0, 0, 70
58, Run: 024, P, 0, 0, 70
58, Run: 025, P, 0, 0, 70
58, Run: 026, P, 0, 0, 70
58, Run: 027, P, 0, 0, 70
58, Run: 028, P, 0, 0, 70
58, Run: 029, P, 0, 0, 70
58, Run: 030, P, 0, 0, 70
58, Run: 031, P, 0, 0, 70
58, Run: 032, P, 0, 0, 70
58, Run: 033, P, 0, 0, 70
58, Run: 034, P, 0, 0, 70
58, Run: 035, P, 0, 0, 70
58, Run: 036, P, 0, 0, 70
58, Run: 037, P, 0, 0, 70
58, Run: 038, P, 0, 0, 70
58, Run: 039, P, 0, 0, 70
58, Run: 040, P, 0, 0, 70
58, Run: 041, P, 0, 0, 70
58, Run: 042, P, 0, 0, 70
58, Run: 043, P, 0, 0, 70
58, Run: 044, P, 0, 0, 70
58, Run: 045, P, 0, 0, 70
58, Run: 046, P, 0, 0, 70
58, Run: 047, P, 0, 0, 70
58, Run: 048, F, 0, 0, 69
58, Run: 049, P, 0, 0, 70
58, Run: 050, P, 0, 0, 70
58, Run: 051, F, 0, 0, 69
58, Run: 052, P, 0, 0, 70
58, Run: 053, P, 0, 0, 70
58, Run: 054, P, 0, 0, 70
58, Run: 055, P, 0, 0, 70
58, Run: 056, F, 0, 0, 69
58, Run: 057, P, 0, 0, 70
58, Run: 058, P, 0, 0, 70
58, Run: 059, P, 0, 0, 70
58, Run: 060, P, 0, 0, 70
58, Run: 061, P, 0, 0, 70
58, Run: 062, P, 0, 0, 70
58, Run: 063, P, 0, 0, 70
58, Run: 064, P, 0, 0, 70
58, Run: 065, P, 0, 0, 70
58, Run: 066, F, 0, 0, 69
58, Run: 067, P, 0, 0, 70
58, Run: 068, P, 0, 0, 70
58, Run: 069, P, 0, 0, 70
58, Run: 070, P, 0, 0, 70
58, Run: 071, P, 0, 0, 70
58, Run: 072, P, 0, 0, 70
58, Run: 073, F, 0, 0, 69
58, Run: 074, P, 0, 0, 70
58, Run: 075, P, 0, 0, 70
58, Run: 076, P, 0, 0, 70
58, Run: 077, P, 0, 0, 70
58, Run: 078, P, 0, 0, 70
58, Run: 079, P, 0, 0, 70
58, Run: 080, P, 0, 0, 70
58, Run: 081, P, 0, 0, 70
58, Run: 082, F, 0, 0, 69
58, Run: 083, P, 0, 0, 70
58, Run: 084, P, 0, 0, 70
58, Run: 085, P, 0, 0, 70
58, Run: 086, P, 0, 0, 70
58, Run: 087, P, 0, 0, 70
58, Run: 088, P, 0, 0, 70
58, Run: 089, P, 0, 0, 70
58, Run: 090, P, 0, 0, 70
58, Run: 091, P, 0, 0, 70
58, Run: 092, P, 0, 0, 70
58, Run: 093, P, 0, 0, 70
58, Run: 094, P, 0, 0, 70
58, Run: 095, P, 0, 0, 70
58, Run: 096, F, 0, 0, 69
58, Run: 097, P, 0, 0, 70
58, Run: 098, P, 0, 0, 70
58, Run: 099, P, 0, 0, 70
58, Run: 100, F, 0, 0, 69
59, Run: 001, F, 0, 0, 194
59, Run: 002, F, 0, 0, 196
59, Run: 003, F, 0, 0, 198
59, Run: 004, F, 0, 0, 195
59, Run: 005, F, 0, 0, 193
59, Run: 006, F, 0, 0, 195
59, Run: 007, F, 0, 0, 200
59, Run: 008, F, 0, 0, 193
59, Run: 009, F, 0, 0, 194
59, Run: 010, F, 0, 0, 197
59, Run: 011, F, 0, 0, 197
59, Run: 012, F, 0, 0, 190
59, Run: 013, F, 0, 0, 195
59, Run: 014, F, 0, 0, 197
59, Run: 015, F, 0, 0, 194
59, Run: 016, F, 0, 0, 195
59, Run: 017, F, 0, 0, 195
59, Run: 018, F, 0, 0, 190
59, Run: 019, F, 0, 0, 196
59, Run: 020, F, 0, 0, 197
59, Run: 021, F, 0, 0, 193
59, Run: 022, F, 0, 0, 195
59, Run: 023, F, 0, 0, 196
59, Run: 024, F, 0, 0, 194
59, Run: 025, F, 0, 0, 194
59, Run: 026, F, 0, 0, 199
59, Run: 027, F, 0, 0, 195
59, Run: 028, F, 0, 0, 201
59, Run: 029, F, 0, 0, 194
59, Run: 030, F, 0, 0, 192
59, Run: 031, F, 0, 0, 198
59, Run: 032, F, 0, 0, 194
59, Run: 033, F, 0, 0, 198
59, Run: 034, F, 0, 0, 197
59, Run: 035, F, 0, 0, 188
59, Run: 036, F, 0, 0, 199
59, Run: 037, F, 0, 0, 191
59, Run: 038, F, 0, 0, 197
59, Run: 039, F, 0, 0, 191
59, Run: 040, F, 0, 0, 198
59, Run: 041, F, 0, 0, 195
59, Run: 042, F, 0, 0, 191
59, Run: 043, F, 0, 0, 191
59, Run: 044, F, 0, 0, 191
59, Run: 045, F, 0, 0, 194
59, Run: 046, F, 0, 0, 190
59, Run: 047, F, 0, 0, 196
59, Run: 048, F, 0, 0, 196
59, Run: 049, F, 0, 0, 194
59, Run: 050, F, 0, 0, 195
59, Run: 051, F, 0, 0, 190
59, Run: 052, F, 0, 0, 196
59, Run: 053, F, 0, 0, 194
59, Run: 054, F, 0, 0, 195
59, Run: 055, F, 0, 0, 193
59, Run: 056, F, 0, 0, 196
59, Run: 057, F, 0, 0, 198
59, Run: 058, F, 0, 0, 197
59, Run: 059, F, 0, 0, 197
59, Run: 060, F, 0, 0, 197
59, Run: 061, F, 0, 0, 196
59, Run: 062, F, 0, 0, 193
59, Run: 063, F, 0, 0, 197
59, Run: 064, F, 0, 0, 193
59, Run: 065, F, 0, 0, 191
59, Run: 066, F, 0, 0, 200
59, Run: 067, F, 0, 0, 198
59, Run: 068, F, 0, 0, 196
59, Run: 069, F, 0, 0, 192
59, Run: 070, F, 0, 0, 198
59, Run: 071, F, 0, 0, 201
59, Run: 072, F, 0, 0, 196
59, Run: 073, F, 0, 0, 195
59, Run: 074, F, 0, 0, 190
59, Run: 075, F, 0, 0, 195
59, Run: 076, F, 0, 0, 195
59, Run: 077, F, 0, 0, 189
59, Run: 078, F, 0, 0, 187
59, Run: 079, F, 0, 0, 197
59, Run: 080, F, 0, 0, 195
59, Run: 081, F, 0, 0, 195
59, Run: 082, F, 0, 0, 194
59, Run: 083, F, 0, 0, 190
59, Run: 084, F, 0, 0, 196
59, Run: 085, F, 0, 0, 197
59, Run: 086, F, 0, 0, 195
59, Run: 087, F, 0, 0, 195
59, Run: 088, F, 0, 0, 197
59, Run: 089, F, 0, 0, 195
59, Run: 090, F, 0, 0, 198
59, Run: 091, F, 0, 0, 194
59, Run: 092, F, 0, 0, 195
59, Run: 093, F, 0, 0, 200
59, Run: 094, F, 0, 0, 198
59, Run: 095, F, 0, 0, 189
59, Run: 096, F, 0, 0, 197
59, Run: 097, F, 0, 0, 195
59, Run: 098, F, 0, 0, 197
59, Run: 099, F, 0, 0, 194
59, Run: 100, F, 0, 0, 197
6, Run: 001, P, 0, 0, 12
6, Run: 002, P, 0, 0, 12
6, Run: 003, P, 0, 0, 12
6, Run: 004, P, 0, 0, 12
6, Run: 005, P, 0, 0, 12
6, Run: 006, P, 0, 0, 12
6, Run: 007, P, 0, 0, 12
6, Run: 008, P, 0, 0, 12
6, Run: 009, P, 0, 0, 12
6, Run: 010, P, 0, 0, 12
6, Run: 011, P, 0, 0, 12
6, Run: 012, P, 0, 0, 12
6, Run: 013, P, 0, 0, 12
6, Run: 014, P, 0, 0, 12
6, Run: 015, P, 0, 0, 12
6, Run: 016, P, 0, 0, 12
6, Run: 017, P, 0, 0, 12
6, Run: 018, P, 0, 0, 12
6, Run: 019, P, 0, 0, 12
6, Run: 020, P, 0, 0, 12
6, Run: 021, P, 0, 0, 12
6, Run: 022, P, 0, 0, 12
6, Run: 023, P, 0, 0, 12
6, Run: 024, P, 0, 0, 12
6, Run: 025, P, 0, 0, 12
6, Run: 026, P, 0, 0, 12
6, Run: 027, P, 0, 0, 12
6, Run: 028, P, 0, 0, 12
6, Run: 029, P, 0, 0, 12
6, Run: 030, P, 0, 0, 12
6, Run: 031, P, 0, 0, 12
6, Run: 032, P, 0, 0, 12
6, Run: 033, P, 0, 0, 12
6, Run: 034, P, 0, 0, 12
6, Run: 035, P, 0, 0, 12
6, Run: 036, P, 0, 0, 12
6, Run: 037, P, 0, 0, 12
6, Run: 038, P, 0, 0, 12
6, Run: 039, P, 0, 0, 12
6, Run: 040, P, 0, 0, 12
6, Run: 041, P, 0, 0, 12
6, Run: 042, P, 0, 0, 12
6, Run: 043, P, 0, 0, 12
6, Run: 044, P, 0, 0, 12
6, Run: 045, P, 0, 0, 12
6, Run: 046, P, 0, 0, 12
6, Run: 047, P, 0, 0, 12
6, Run: 048, P, 0, 0, 12
6, Run: 049, P, 0, 0, 12
6, Run: 050, P, 0, 0, 12
6, Run: 051, P, 0, 0, 12
6, Run: 052, P, 0, 0, 12
6, Run: 053, P, 0, 0, 12
6, Run: 054, P, 0, 0, 12
6, Run: 055, P, 0, 0, 12
6, Run: 056, P, 0, 0, 12
6, Run: 057, P, 0, 0, 12
6, Run: 058, P, 0, 0, 12
6, Run: 059, P, 0, 0, 12
6, Run: 060, P, 0, 0, 12
6, Run: 061, P, 0, 0, 12
6, Run: 062, P, 0, 0, 12
6, Run: 063, P, 0, 0, 12
6, Run: 064, P, 0, 0, 12
6, Run: 065, P, 0, 0, 12
6, Run: 066, P, 0, 0, 12
6, Run: 067, P, 0, 0, 12
6, Run: 068, P, 0, 0, 12
6, Run: 069, P, 0, 0, 12
6, Run: 070, P, 0, 0, 12
6, Run: 071, P, 0, 0, 12
6, Run: 072, P, 0, 0, 12
6, Run: 073, P, 0, 0, 12
6, Run: 074, P, 0, 0, 12
6, Run: 075, P, 0, 0, 12
6, Run: 076, P, 0, 0, 12
6, Run: 077, P, 0, 0, 12
6, Run: 078, P, 0, 0, 12
6, Run: 079, P, 0, 0, 12
6, Run: 080, P, 0, 0, 12
6, Run: 081, P, 0, 0, 12
6, Run: 082, P, 0, 0, 12
6, Run: 083, P, 0, 0, 12
6, Run: 084, P, 0, 0, 12
6, Run: 085, P, 0, 0, 12
6, Run: 086, P, 0, 0, 12
6, Run: 087, P, 0, 0, 12
6, Run: 088, P, 0, 0, 12
6, Run: 089, P, 0, 0, 12
6, Run: 090, P, 0, 0, 12
6, Run: 091, P, 0, 0, 12
6, Run: 092, P, 0, 0, 12
6, Run: 093, P, 0, 0, 12
6, Run: 094, P, 0, 0, 12
6, Run: 095, P, 0, 0, 12
6, Run: 096, P, 0, 0, 12
6, Run: 097, P, 0, 0, 12
6, Run: 098, P, 0, 0, 12
6, Run: 099, P, 0, 0, 12
6, Run: 100, P, 0, 0, 12
60, Run: 001, F, 0, 0, 74
60, Run: 002, F, 0, 0, 73
60, Run: 003, F, 0, 0, 72
60, Run: 004, F, 0, 0, 66
60, Run: 005, F, 0, 0, 66
60, Run: 006, F, 0, 0, 69
60, Run: 007, F, 0, 0, 74
60, Run: 008, F, 0, 0, 69
60, Run: 009, F, 0, 0, 71
60, Run: 010, F, 0, 0, 71
60, Run: 011, F, 0, 0, 64
60, Run: 012, F, 0, 0, 71
60, Run: 013, F, 0, 0, 73
60, Run: 014, F, 0, 0, 69
60, Run: 015, F, 0, 0, 73
60, Run: 016, F, 0, 0, 71
60, Run: 017, F, 0, 0, 69
60, Run: 018, F, 0, 0, 75
60, Run: 019, F, 0, 0, 73
60, Run: 020, F, 0, 0, 69
60, Run: 021, F, 0, 0, 72
60, Run: 022, F, 0, 0, 73
60, Run: 023, F, 0, 0, 72
60, Run: 024, F, 0, 0, 74
60, Run: 025, F, 0, 0, 69
60, Run: 026, F, 0, 0, 74
60, Run: 027, F, 0, 0, 71
60, Run: 028, F, 0, 0, 74
60, Run: 029, F, 0, 0, 59
60, Run: 030, F, 0, 0, 69
60, Run: 031, F, 0, 0, 69
60, Run: 032, F, 0, 0, 74
60, Run: 033, F, 0, 0, 71
60, Run: 034, F, 0, 0, 69
60, Run: 035, F, 0, 0, 73
60, Run: 036, F, 0, 0, 73
60, Run: 037, F, 0, 0, 70
60, Run: 038, F, 0, 0, 67
60, Run: 039, F, 0, 0, 65
60, Run: 040, F, 0, 0, 70
60, Run: 041, F, 0, 0, 72
60, Run: 042, F, 0, 0, 72
60, Run: 043, F, 0, 0, 72
60, Run: 044, F, 0, 0, 72
60, Run: 045, F, 0, 0, 71
60, Run: 046, F, 0, 0, 77
60, Run: 047, F, 0, 0, 74
60, Run: 048, F, 0, 0, 76
60, Run: 049, F, 0, 0, 70
60, Run: 050, F, 0, 0, 69
60, Run: 051, F, 0, 0, 68
60, Run: 052, F, 0, 0, 74
60, Run: 053, F, 0, 0, 75
60, Run: 054, F, 0, 0, 67
60, Run: 055, F, 0, 0, 68
60, Run: 056, F, 0, 0, 72
60, Run: 057, F, 0, 0, 73
60, Run: 058, F, 0, 0, 72
60, Run: 059, F, 0, 0, 72
60, Run: 060, F, 0, 0, 67
60, Run: 061, F, 0, 0, 65
60, Run: 062, F, 0, 0, 67
60, Run: 063, F, 0, 0, 67
60, Run: 064, F, 0, 0, 70
60, Run: 065, F, 0, 0, 70
60, Run: 066, F, 0, 0, 68
60, Run: 067, F, 0, 0, 67
60, Run: 068, F, 0, 0, 72
60, Run: 069, F, 0, 0, 70
60, Run: 070, F, 0, 0, 71
60, Run: 071, F, 0, 0, 67
60, Run: 072, F, 0, 0, 69
60, Run: 073, F, 0, 0, 74
60, Run: 074, F, 0, 0, 70
60, Run: 075, F, 0, 0, 75
60, Run: 076, F, 0, 0, 72
60, Run: 077, F, 0, 0, 70
60, Run: 078, F, 0, 0, 70
60, Run: 079, F, 0, 0, 68
60, Run: 080, F, 0, 0, 72
60, Run: 081, F, 0, 0, 69
60, Run: 082, F, 0, 0, 66
60, Run: 083, F, 0, 0, 70
60, Run: 084, F, 0, 0, 68
60, Run: 085, F, 0, 0, 68
60, Run: 086, F, 0, 0, 69
60, Run: 087, F, 0, 0, 70
60, Run: 088, F, 0, 0, 70
60, Run: 089, F, 0, 0, 65
60, Run: 090, F, 0, 0, 71
60, Run: 091, F, 0, 0, 73
60, Run: 092, F, 0, 0, 72
60, Run: 093, F, 0, 0, 69
60, Run: 094, F, 0, 0, 72
60, Run: 095, F, 0, 0, 70
60, Run: 096, F, 0, 0, 72
60, Run: 097, F, 0, 0, 68
60, Run: 098, F, 0, 0, 73
60, Run: 099, F, 0, 0, 72
60, Run: 100, F, 0, 0, 67
61, Run: 001, F, 0, 0, 108
61, Run: 002, F, 0, 0, 104
61, Run: 003, F, 0, 0, 106
61, Run: 004, F, 0, 0, 105
61, Run: 005, F, 0, 0, 106
61, Run: 006, F, 0, 0, 105
61, Run: 007, F, 0, 0, 106
61, Run: 008, F, 0, 0, 105
61, Run: 009, F, 0, 0, 104
61, Run: 010, F, 0, 0, 108
61, Run: 011, F, 0, 0, 104
61, Run: 012, F, 0, 0, 105
61, Run: 013, F, 0, 0, 101
61, Run: 014, F, 0, 0, 106
61, Run: 015, F, 0, 0, 105
61, Run: 016, F, 0, 0, 108
61, Run: 017, F, 0, 0, 106
61, Run: 018, F, 0, 0, 102
61, Run: 019, F, 0, 0, 105
61, Run: 020, F, 0, 0, 105
61, Run: 021, F, 0, 0, 105
61, Run: 022, F, 0, 0, 102
61, Run: 023, F, 0, 0, 103
61, Run: 024, F, 0, 0, 108
61, Run: 025, F, 0, 0, 102
61, Run: 026, F, 0, 0, 104
61, Run: 027, F, 0, 0, 103
61, Run: 028, F, 0, 0, 102
61, Run: 029, F, 0, 0, 103
61, Run: 030, F, 0, 0, 105
61, Run: 031, F, 0, 0, 108
61, Run: 032, F, 0, 0, 106
61, Run: 033, F, 0, 0, 106
61, Run: 034, F, 0, 0, 102
61, Run: 035, F, 0, 0, 109
61, Run: 036, F, 0, 0, 104
61, Run: 037, F, 0, 0, 104
61, Run: 038, F, 0, 0, 106
61, Run: 039, F, 0, 0, 102
61, Run: 040, F, 0, 0, 98
61, Run: 041, F, 0, 0, 101
61, Run: 042, F, 0, 0, 102
61, Run: 043, F, 0, 0, 106
61, Run: 044, F, 0, 0, 105
61, Run: 045, F, 0, 0, 100
61, Run: 046, F, 0, 0, 107
61, Run: 047, F, 0, 0, 109
61, Run: 048, F, 0, 0, 103
61, Run: 049, F, 0, 0, 103
61, Run: 050, F, 0, 0, 101
61, Run: 051, F, 0, 0, 104
61, Run: 052, F, 0, 0, 103
