Input Number, Run_Number, Result@ 100, cpd00079_c0_, cpd00089_c0_, cpd00008_c0_, cpd00061_c0_, cpd00067_c0_, cpd00002_c0_, cpd00020_c0_, cpd00009_c0_, cpd00022_c0_, cpd00010_c0_, cpd00029_c0_, cpd00169_c0_, cpd11620_c0_, cpd00001_c0_, cpd00102_c0_, cpd11621_c0_, cpd00072_c0_, cpd00290_c0_, cpd00095_c0_, cpd00003_c0_, cpd00004_c0_, cpd00203_c0_, cpd00482_c0_, Reaction1, Reaction10, Reaction11, Reaction12, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 001, P, 0, 20, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 30, 0, 0, 2078, 0, 0, 0, 20, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 002, P, 0, 19, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 31, 0, 0, 2078, 0, 0, 0, 19, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 003, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 004, P, 0, 30, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 20, 0, 0, 2078, 0, 0, 0, 30, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 005, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 006, P, 0, 29, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 21, 0, 0, 2078, 0, 0, 0, 29, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 007, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 008, P, 0, 32, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 18, 0, 0, 2078, 0, 0, 0, 32, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 009, P, 0, 34, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 16, 0, 0, 2078, 0, 0, 0, 34, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 010, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 011, P, 0, 28, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 22, 0, 0, 2078, 0, 0, 0, 28, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 012, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 013, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 014, P, 0, 23, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 27, 0, 0, 2078, 0, 0, 0, 23, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 015, P, 0, 22, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 28, 0, 0, 2078, 0, 0, 0, 22, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 016, P, 0, 20, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 30, 0, 0, 2078, 0, 0, 0, 20, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 017, P, 0, 17, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 33, 0, 0, 2078, 0, 0, 0, 17, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 018, P, 0, 21, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 29, 0, 0, 2078, 0, 0, 0, 21, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 019, P, 0, 32, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 18, 0, 0, 2078, 0, 0, 0, 32, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 020, P, 0, 20, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 30, 0, 0, 2078, 0, 0, 0, 20, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 021, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 022, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 023, P, 0, 20, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 30, 0, 0, 2078, 0, 0, 0, 20, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 024, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 025, P, 0, 22, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 28, 0, 0, 2078, 0, 0, 0, 22, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 026, P, 0, 29, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 21, 0, 0, 2078, 0, 0, 0, 29, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 027, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 028, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 029, P, 0, 23, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 27, 0, 0, 2078, 0, 0, 0, 23, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 030, P, 0, 29, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 21, 0, 0, 2078, 0, 0, 0, 29, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 031, P, 0, 29, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 21, 0, 0, 2078, 0, 0, 0, 29, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 032, P, 0, 22, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 28, 0, 0, 2078, 0, 0, 0, 22, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 033, P, 0, 27, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 23, 0, 0, 2078, 0, 0, 0, 27, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 034, P, 0, 29, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 21, 0, 0, 2078, 0, 0, 0, 29, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 035, P, 0, 30, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 20, 0, 0, 2078, 0, 0, 0, 30, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 036, P, 0, 22, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 28, 0, 0, 2078, 0, 0, 0, 22, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 037, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 038, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 039, P, 0, 24, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 26, 0, 0, 2078, 0, 0, 0, 24, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 040, P, 0, 23, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 27, 0, 0, 2078, 0, 0, 0, 23, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 041, P, 0, 27, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 23, 0, 0, 2078, 0, 0, 0, 27, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 042, P, 0, 32, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 18, 0, 0, 2078, 0, 0, 0, 32, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 043, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 044, P, 0, 27, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 23, 0, 0, 2078, 0, 0, 0, 27, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 045, P, 0, 31, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 19, 0, 0, 2078, 0, 0, 0, 31, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 046, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 047, P, 0, 23, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 27, 0, 0, 2078, 0, 0, 0, 23, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 048, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 049, P, 0, 22, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 28, 0, 0, 2078, 0, 0, 0, 22, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 050, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 051, P, 0, 27, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 23, 0, 0, 2078, 0, 0, 0, 27, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 052, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 053, P, 0, 30, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 20, 0, 0, 2078, 0, 0, 0, 30, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 054, P, 0, 23, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 27, 0, 0, 2078, 0, 0, 0, 23, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 055, P, 0, 24, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 26, 0, 0, 2078, 0, 0, 0, 24, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 056, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 057, P, 0, 30, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 20, 0, 0, 2078, 0, 0, 0, 30, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 058, P, 0, 28, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 22, 0, 0, 2078, 0, 0, 0, 28, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 059, P, 0, 28, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 22, 0, 0, 2078, 0, 0, 0, 28, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 060, P, 0, 27, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 23, 0, 0, 2078, 0, 0, 0, 27, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 061, P, 0, 32, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 18, 0, 0, 2078, 0, 0, 0, 32, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 062, P, 0, 24, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 26, 0, 0, 2078, 0, 0, 0, 24, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 063, P, 0, 27, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 23, 0, 0, 2078, 0, 0, 0, 27, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 064, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 065, P, 0, 22, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 28, 0, 0, 2078, 0, 0, 0, 22, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 066, P, 0, 29, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 21, 0, 0, 2078, 0, 0, 0, 29, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 067, P, 0, 21, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 29, 0, 0, 2078, 0, 0, 0, 21, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 068, P, 0, 22, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 28, 0, 0, 2078, 0, 0, 0, 22, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 069, P, 0, 28, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 22, 0, 0, 2078, 0, 0, 0, 28, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 070, P, 0, 29, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 21, 0, 0, 2078, 0, 0, 0, 29, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 071, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 072, P, 0, 24, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 26, 0, 0, 2078, 0, 0, 0, 24, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 073, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 074, P, 0, 28, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 22, 0, 0, 2078, 0, 0, 0, 28, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 075, P, 0, 16, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 34, 0, 0, 2078, 0, 0, 0, 16, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 076, P, 0, 27, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 23, 0, 0, 2078, 0, 0, 0, 27, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 077, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 078, P, 0, 22, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 28, 0, 0, 2078, 0, 0, 0, 22, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 079, P, 0, 23, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 27, 0, 0, 2078, 0, 0, 0, 23, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 080, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 081, P, 0, 22, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 28, 0, 0, 2078, 0, 0, 0, 22, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 082, P, 0, 27, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 23, 0, 0, 2078, 0, 0, 0, 27, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 083, P, 0, 24, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 26, 0, 0, 2078, 0, 0, 0, 24, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 084, P, 0, 25, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 25, 0, 0, 2078, 0, 0, 0, 25, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 085, P, 0, 24, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 26, 0, 0, 2078, 0, 0, 0, 24, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 086, P, 0, 24, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 26, 0, 0, 2078, 0, 0, 0, 24, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 087, P, 0, 20, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 30, 0, 0, 2078, 0, 0, 0, 20, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 088, P, 0, 21, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 29, 0, 0, 2078, 0, 0, 0, 21, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 089, P, 0, 32, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 18, 0, 0, 2078, 0, 0, 0, 32, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 090, P, 0, 30, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 20, 0, 0, 2078, 0, 0, 0, 30, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 091, P, 0, 30, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 20, 0, 0, 2078, 0, 0, 0, 30, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 092, P, 0, 21, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 29, 0, 0, 2078, 0, 0, 0, 21, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 093, P, 0, 24, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 26, 0, 0, 2078, 0, 0, 0, 24, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 094, P, 0, 22, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 28, 0, 0, 2078, 0, 0, 0, 22, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 095, P, 0, 28, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 22, 0, 0, 2078, 0, 0, 0, 28, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 096, P, 0, 31, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 19, 0, 0, 2078, 0, 0, 0, 31, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 097, P, 0, 21, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 29, 0, 0, 2078, 0, 0, 0, 21, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 098, P, 0, 30, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 20, 0, 0, 2078, 0, 0, 0, 30, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 099, P, 0, 23, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 27, 0, 0, 2078, 0, 0, 0, 23, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0
INVAR-2, Run: 100, P, 0, 26, 0, 0, 0, 0, 0, 200, 600, 0, 0, 0, 50, 0, 0, 0, 24, 0, 0, 2078, 0, 0, 0, 26, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0
